"status","kind","title","source_path","markdown_source","staged_path"
"to_publish","markdown_converted","paper leue","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\CERTIFICACAO\paper_leue.html","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\CERTIFICACAO\paper_leue.md","publicar/RECURSOS_PARA_PESQUISA/LEGACY(CLOSED)/CERTIFICACAO/paper_leue.html"
"to_publish","html_existing","Certified Stability in Regime-Incompatible Architectures","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\CERTIFIED_STABILITY (CLOSED)\certified_stability_paper.html","","publicar/RECURSOS_PARA_PESQUISA/LEGACY(CLOSED)/CERTIFIED_STABILITY (CLOSED)/certified_stability_paper.html"
"to_publish","markdown_converted","paper leue","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\CERTIFIED_STABILITY (CLOSED)\paper_leue.html","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\CERTIFIED_STABILITY (CLOSED)\paper_leue.md","publicar/RECURSOS_PARA_PESQUISA/LEGACY(CLOSED)/CERTIFIED_STABILITY (CLOSED)/paper_leue.html"
"to_publish","html_existing","The Theory of Regime Incompatibility and Thermodynamic Time Reversal","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\PATH\example-article copy.html","","publicar/RECURSOS_PARA_PESQUISA/LEGACY(CLOSED)/PATH/example-article copy.html"
"to_publish","html_existing","The Grammar of Stability: Deriving Newtonian Gravity from Operator Stress Minimization","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\TAMESIS_LEUE_HORIZON\GRAVITY_THEOREM_ABSTRACT.html","","publicar/RECURSOS_PARA_PESQUISA/LEGACY(CLOSED)/TAMESIS_LEUE_HORIZON/GRAVITY_THEOREM_ABSTRACT.html"
"to_publish","html_existing","From Resonance to Stability: An Operator-Based Framework for Structured Systems","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\TAMESIS_LEUE_HORIZON\paper_leue.html","","publicar/RECURSOS_PARA_PESQUISA/LEGACY(CLOSED)/TAMESIS_LEUE_HORIZON/paper_leue.html"
"to_publish","markdown_converted","paper leue","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\TAMESIS_LEUE_HORIZON\paper_leue_from_md.html","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\TAMESIS_LEUE_HORIZON\paper_leue.md","publicar/RECURSOS_PARA_PESQUISA/LEGACY(CLOSED)/TAMESIS_LEUE_HORIZON/paper_leue_from_md.html"
"to_publish","html_existing","Neural-LMC: Transferring Physical Stability Operators to Deep Learning Optimization","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\TAMESIS_LEUE_HORIZON\STAGE_3_ENGINEERING\NEURAL_LMC_PAPER.html","","publicar/RECURSOS_PARA_PESQUISA/LEGACY(CLOSED)/TAMESIS_LEUE_HORIZON/STAGE_3_ENGINEERING/NEURAL_LMC_PAPER.html"
"to_publish","html_existing","Structural Stability of Spacetime: From Formal Proofs to Engineering Applications","RECURSOS_PARA_PESQUISA\LEGACY(CLOSED)\TAMESIS_LEUE_HORIZON\STRUCTURAL_STABILITY_PAPER\STRUCTURAL_STABILITY_PAPER.html","","publicar/RECURSOS_PARA_PESQUISA/LEGACY(CLOSED)/TAMESIS_LEUE_HORIZON/STRUCTURAL_STABILITY_PAPER/STRUCTURAL_STABILITY_PAPER.html"
"to_publish","html_existing","Precision Derivation of Fundamental Constants via Entropic Geometry: Mc, a0, and H0","RECURSOS_PARA_PESQUISA\PATH_A_SCIENTIFIC_TRUTH\index.html","","publicar/RECURSOS_PARA_PESQUISA/PATH_A_SCIENTIFIC_TRUTH/index.html"
"to_publish","html_existing","Path A: Precision Physics Results from First Principles","RECURSOS_PARA_PESQUISA\PATH_A_SCIENTIFIC_TRUTH\paper.html","","publicar/RECURSOS_PARA_PESQUISA/PATH_A_SCIENTIFIC_TRUTH/paper.html"
"to_publish","html_existing","The Ontological Censor: Why Physical Reality Rejects Mathematical Pathologies","RECURSOS_PARA_PESQUISA\PROOF\index.html","","publicar/RECURSOS_PARA_PESQUISA/PROOF/index.html"
"to_publish","html_existing","Adaptive Dissipation as Effective Regularization in Finite-Bandwidth Fluids","RECURSOS_PARA_PESQUISA\PROOF\paper_01_fluid_dynamics.html","","publicar/RECURSOS_PARA_PESQUISA/PROOF/paper_01_fluid_dynamics.html"
"to_publish","html_existing","Spectral Universality Between Arithmetic and Random Matrix Ensembles","RECURSOS_PARA_PESQUISA\PROOF\paper_02_spectral_universality.html","","publicar/RECURSOS_PARA_PESQUISA/PROOF/paper_02_spectral_universality.html"
"to_publish","html_existing","Thermodynamic Complexity Classes and the Physical Limits of Exact Computation","RECURSOS_PARA_PESQUISA\PROOF\paper_03_thermodynamic_complexity.html","","publicar/RECURSOS_PARA_PESQUISA/PROOF/paper_03_thermodynamic_complexity.html"
"to_publish","html_existing","The Theory of Regime Incompatibility and Thermodynamic Time Reversal","RECURSOS_PARA_PESQUISA\TRI-TDTR-TAMESIS.html","","publicar/RECURSOS_PARA_PESQUISA/TRI-TDTR-TAMESIS.html"
"to_publish","html_existing","Structural Selection in Mathematical Physics: The Thermodynamic Censor","RECURSOS_PARA_PESQUISA\UNIFIED_THEORY\paper.html","","publicar/RECURSOS_PARA_PESQUISA/UNIFIED_THEORY/paper.html"
